customer_id,campaign_id,sent_date,responded,response_date,bonus_claimed,campaign_cost
CU_006736,CAMP_00004,2024-02-19,False,,False,10.0
CU_004919,CAMP_00004,2024-02-19,False,,False,10.0
CU_000087,CAMP_00004,2024-02-22,False,,False,10.0
CU_006198,CAMP_00004,2024-02-20,False,,False,10.0
CU_003879,CAMP_00004,2024-02-21,False,,False,10.0
CU_000036,CAMP_00004,2024-02-21,False,,False,10.0
CU_005940,CAMP_00004,2024-02-21,False,,False,10.0
CU_001004,CAMP_00004,2024-02-22,False,,False,10.0
CU_003334,CAMP_00004,2024-02-21,False,,False,10.0
CU_002797,CAMP_00004,2024-02-20,False,,False,10.0
CU_002083,CAMP_00004,2024-02-19,False,,False,10.0
CU_004553,CAMP_00004,2024-02-19,False,,False,10.0
CU_000544,CAMP_00004,2024-02-21,False,,False,10.0
CU_000435,CAMP_00004,2024-02-22,True,2024-02-28,True,10.0
CU_004989,CAMP_00004,2024-02-21,False,,False,10.0
CU_003465,CAMP_00004,2024-02-22,False,,False,10.0
CU_008896,CAMP_00004,2024-02-22,False,,False,10.0
CU_004166,CAMP_00004,2024-02-22,False,,False,10.0
CU_009352,CAMP_00004,2024-02-19,False,,False,10.0
CU_000778,CAMP_00004,2024-02-20,False,,False,10.0
CU_004333,CAMP_00004,2024-02-21,False,,False,10.0
CU_002858,CAMP_00004,2024-02-22,False,,False,10.0
CU_006461,CAMP_00004,2024-02-22,False,,False,10.0
CU_004635,CAMP_00004,2024-02-19,False,,False,10.0
CU_006220,CAMP_00004,2024-02-21,False,,False,10.0
CU_007976,CAMP_00004,2024-02-21,False,,False,10.0
CU_005472,CAMP_00004,2024-02-19,True,2024-02-27,True,10.0
CU_001356,CAMP_00004,2024-02-19,False,,False,10.0
CU_006748,CAMP_00004,2024-02-19,False,,False,10.0
CU_006762,CAMP_00004,2024-02-20,False,,False,10.0
CU_009938,CAMP_00004,2024-02-21,False,,False,10.0
CU_002634,CAMP_00004,2024-02-21,False,,False,10.0
CU_007791,CAMP_00004,2024-02-20,True,2024-02-25,False,10.0
CU_002065,CAMP_00004,2024-02-19,False,,False,10.0
CU_008437,CAMP_00004,2024-02-19,False,,False,10.0
CU_009114,CAMP_00004,2024-02-22,False,,False,10.0
CU_006987,CAMP_00004,2024-02-21,False,,False,10.0
CU_006167,CAMP_00004,2024-02-22,False,,False,10.0
CU_000885,CAMP_00004,2024-02-21,False,,False,10.0
CU_003261,CAMP_00004,2024-02-20,False,,False,10.0
CU_006877,CAMP_00004,2024-02-22,False,,False,10.0
CU_003758,CAMP_00004,2024-02-19,False,,False,10.0
CU_007801,CAMP_00004,2024-02-20,False,,False,10.0
CU_003048,CAMP_00004,2024-02-20,False,,False,10.0
CU_006243,CAMP_00004,2024-02-21,False,,False,10.0
CU_005612,CAMP_00004,2024-02-20,False,,False,10.0
CU_007655,CAMP_00004,2024-02-20,False,,False,10.0
CU_009992,CAMP_00004,2024-02-20,False,,False,10.0
CU_009979,CAMP_00004,2024-02-21,False,,False,10.0
CU_006403,CAMP_00004,2024-02-19,False,,False,10.0
CU_002961,CAMP_00004,2024-02-22,False,,False,10.0
CU_007425,CAMP_00004,2024-02-21,False,,False,10.0
CU_004113,CAMP_00004,2024-02-20,False,,False,10.0
CU_005973,CAMP_00004,2024-02-21,False,,False,10.0
CU_001706,CAMP_00004,2024-02-19,False,,False,10.0
CU_004565,CAMP_00004,2024-02-21,False,,False,10.0
CU_000630,CAMP_00004,2024-02-19,True,2024-02-24,True,10.0
CU_009309,CAMP_00004,2024-02-22,False,,False,10.0
CU_002915,CAMP_00004,2024-02-22,False,,False,10.0
CU_001826,CAMP_00004,2024-02-22,False,,False,10.0
CU_003367,CAMP_00004,2024-02-19,False,,False,10.0
CU_007730,CAMP_00004,2024-02-20,False,,False,10.0
CU_002896,CAMP_00004,2024-02-21,False,,False,10.0
CU_000476,CAMP_00004,2024-02-19,False,,False,10.0
CU_007771,CAMP_00004,2024-02-19,False,,False,10.0
CU_001790,CAMP_00004,2024-02-20,False,,False,10.0
CU_007481,CAMP_00004,2024-02-22,False,,False,10.0
CU_007922,CAMP_00004,2024-02-19,False,,False,10.0
CU_006926,CAMP_00004,2024-02-22,False,,False,10.0
CU_001600,CAMP_00004,2024-02-20,False,,False,10.0
CU_008517,CAMP_00004,2024-02-21,False,,False,10.0
CU_001761,CAMP_00004,2024-02-22,False,,False,10.0
CU_007701,CAMP_00004,2024-02-21,False,,False,10.0
CU_003456,CAMP_00004,2024-02-21,False,,False,10.0
CU_004233,CAMP_00004,2024-02-19,False,,False,10.0
CU_003131,CAMP_00004,2024-02-19,True,2024-02-27,True,10.0
CU_009332,CAMP_00004,2024-02-19,False,,False,10.0
CU_004165,CAMP_00004,2024-02-21,False,,False,10.0
CU_000768,CAMP_00004,2024-02-19,False,,False,10.0
CU_004304,CAMP_00004,2024-02-19,False,,False,10.0
CU_006842,CAMP_00004,2024-02-22,False,,False,10.0
CU_003570,CAMP_00004,2024-02-20,False,,False,10.0
CU_004924,CAMP_00004,2024-02-20,False,,False,10.0
CU_008483,CAMP_00004,2024-02-22,False,,False,10.0
CU_002513,CAMP_00004,2024-02-20,False,,False,10.0
CU_004248,CAMP_00004,2024-02-22,False,,False,10.0
CU_002643,CAMP_00004,2024-02-22,False,,False,10.0
CU_009876,CAMP_00004,2024-02-21,False,,False,10.0
CU_005576,CAMP_00004,2024-02-21,False,,False,10.0
CU_003033,CAMP_00004,2024-02-22,False,,False,10.0
CU_007512,CAMP_00004,2024-02-22,False,,False,10.0
CU_002016,CAMP_00004,2024-02-21,False,,False,10.0
CU_009647,CAMP_00004,2024-02-20,False,,False,10.0
CU_000008,CAMP_00004,2024-02-20,False,,False,10.0
CU_004550,CAMP_00004,2024-02-21,False,,False,10.0
CU_003595,CAMP_00004,2024-02-21,False,,False,10.0
CU_009367,CAMP_00004,2024-02-19,False,,False,10.0
CU_004406,CAMP_00004,2024-02-20,False,,False,10.0
CU_006819,CAMP_00004,2024-02-21,False,,False,10.0
CU_003972,CAMP_00004,2024-02-19,False,,False,10.0
CU_008778,CAMP_00004,2024-02-19,True,2024-02-23,True,10.0
CU_004828,CAMP_00004,2024-02-19,False,,False,10.0
CU_003539,CAMP_00004,2024-02-21,False,,False,10.0
CU_005969,CAMP_00004,2024-02-21,False,,False,10.0
CU_004690,CAMP_00004,2024-02-20,False,,False,10.0
CU_001508,CAMP_00004,2024-02-20,False,,False,10.0
CU_002385,CAMP_00004,2024-02-20,False,,False,10.0
CU_004835,CAMP_00004,2024-02-21,False,,False,10.0
CU_007563,CAMP_00004,2024-02-20,False,,False,10.0
CU_000338,CAMP_00004,2024-02-20,False,,False,10.0
CU_008363,CAMP_00004,2024-02-19,True,2024-02-20,True,10.0
CU_006503,CAMP_00004,2024-02-19,True,2024-02-26,True,10.0
CU_007811,CAMP_00004,2024-02-20,False,,False,10.0
CU_002877,CAMP_00004,2024-02-20,False,,False,10.0
CU_001989,CAMP_00004,2024-02-20,False,,False,10.0
CU_001577,CAMP_00004,2024-02-22,False,,False,10.0
CU_002835,CAMP_00004,2024-02-22,False,,False,10.0
CU_000442,CAMP_00004,2024-02-19,False,,False,10.0
CU_006194,CAMP_00004,2024-02-20,False,,False,10.0
CU_007123,CAMP_00004,2024-02-22,False,,False,10.0
CU_001658,CAMP_00004,2024-02-19,False,,False,10.0
CU_004194,CAMP_00004,2024-02-20,False,,False,10.0
CU_004695,CAMP_00004,2024-02-20,False,,False,10.0
CU_005424,CAMP_00004,2024-02-19,False,,False,10.0
CU_000562,CAMP_00004,2024-02-21,False,,False,10.0
CU_006686,CAMP_00004,2024-02-22,False,,False,10.0
CU_007805,CAMP_00004,2024-02-21,False,,False,10.0
CU_005086,CAMP_00004,2024-02-21,False,,False,10.0
CU_006797,CAMP_00004,2024-02-20,True,2024-02-21,True,10.0
CU_009254,CAMP_00004,2024-02-21,False,,False,10.0
CU_007506,CAMP_00004,2024-02-19,False,,False,10.0
CU_002823,CAMP_00004,2024-02-20,False,,False,10.0
CU_007078,CAMP_00004,2024-02-21,False,,False,10.0
CU_003239,CAMP_00004,2024-02-21,False,,False,10.0
CU_000525,CAMP_00004,2024-02-19,False,,False,10.0
CU_008650,CAMP_00004,2024-02-22,False,,False,10.0
CU_008104,CAMP_00004,2024-02-21,False,,False,10.0
CU_008905,CAMP_00004,2024-02-20,False,,False,10.0
CU_001683,CAMP_00004,2024-02-20,True,2024-02-21,True,10.0
CU_009854,CAMP_00004,2024-02-21,False,,False,10.0
CU_001848,CAMP_00004,2024-02-21,False,,False,10.0
CU_005921,CAMP_00004,2024-02-22,False,,False,10.0
CU_003622,CAMP_00004,2024-02-21,False,,False,10.0
CU_003439,CAMP_00004,2024-02-20,False,,False,10.0
CU_001546,CAMP_00004,2024-02-20,False,,False,10.0
CU_001208,CAMP_00004,2024-02-19,False,,False,10.0
CU_006321,CAMP_00004,2024-02-22,False,,False,10.0
CU_006107,CAMP_00004,2024-02-21,False,,False,10.0
CU_007386,CAMP_00004,2024-02-20,False,,False,10.0
CU_003192,CAMP_00004,2024-02-20,False,,False,10.0
CU_002618,CAMP_00004,2024-02-20,True,2024-02-20,False,10.0
CU_002921,CAMP_00004,2024-02-19,False,,False,10.0
CU_009321,CAMP_00004,2024-02-19,True,2024-02-26,True,10.0
CU_000893,CAMP_00004,2024-02-20,False,,False,10.0
CU_006310,CAMP_00004,2024-02-19,False,,False,10.0
CU_009793,CAMP_00004,2024-02-22,False,,False,10.0
CU_009426,CAMP_00004,2024-02-21,False,,False,10.0
CU_009892,CAMP_00004,2024-02-19,False,,False,10.0
CU_009136,CAMP_00004,2024-02-19,False,,False,10.0
CU_001008,CAMP_00004,2024-02-22,True,2024-02-24,True,10.0
CU_005717,CAMP_00004,2024-02-20,False,,False,10.0
CU_003847,CAMP_00004,2024-02-19,False,,False,10.0
CU_008005,CAMP_00004,2024-02-19,False,,False,10.0
CU_003412,CAMP_00004,2024-02-20,False,,False,10.0
CU_009869,CAMP_00004,2024-02-20,False,,False,10.0
CU_001648,CAMP_00004,2024-02-21,False,,False,10.0
CU_004439,CAMP_00004,2024-02-19,False,,False,10.0
CU_009064,CAMP_00004,2024-02-21,False,,False,10.0
CU_001546,CAMP_00005,2024-02-15,True,2024-02-16,True,15.0
CU_004859,CAMP_00005,2024-02-16,False,,False,15.0
CU_000443,CAMP_00005,2024-02-14,False,,False,15.0
CU_002316,CAMP_00005,2024-02-17,True,2024-02-21,True,15.0
CU_001708,CAMP_00005,2024-02-15,False,,False,15.0
CU_004170,CAMP_00005,2024-02-16,False,,False,15.0
CU_002250,CAMP_00005,2024-02-16,True,2024-02-21,True,15.0
CU_005940,CAMP_00005,2024-02-17,False,,False,15.0
CU_000296,CAMP_00005,2024-02-15,False,,False,15.0
CU_007340,CAMP_00005,2024-02-16,True,2024-02-17,True,15.0
CU_009301,CAMP_00005,2024-02-16,False,,False,15.0
CU_008483,CAMP_00005,2024-02-17,False,,False,15.0
CU_006266,CAMP_00005,2024-02-16,False,,False,15.0
CU_002314,CAMP_00005,2024-02-14,True,2024-02-24,True,15.0
CU_008226,CAMP_00005,2024-02-14,False,,False,15.0
CU_005824,CAMP_00005,2024-02-16,True,2024-02-23,True,15.0
CU_001613,CAMP_00005,2024-02-17,False,,False,15.0
CU_003272,CAMP_00005,2024-02-17,False,,False,15.0
CU_006343,CAMP_00005,2024-02-16,True,2024-02-20,True,15.0
CU_005650,CAMP_00005,2024-02-15,True,2024-02-18,False,15.0
CU_007522,CAMP_00005,2024-02-16,False,,False,15.0
CU_000110,CAMP_00005,2024-02-16,True,2024-02-18,True,15.0
CU_005690,CAMP_00005,2024-02-15,False,,False,15.0
CU_009431,CAMP_00005,2024-02-15,False,,False,15.0
CU_009389,CAMP_00005,2024-02-17,False,,False,15.0
CU_007940,CAMP_00005,2024-02-15,False,,False,15.0
CU_000788,CAMP_00005,2024-02-17,False,,False,15.0
CU_006310,CAMP_00005,2024-02-14,False,,False,15.0
CU_002073,CAMP_00005,2024-02-15,False,,False,15.0
CU_000338,CAMP_00005,2024-02-17,False,,False,15.0
CU_007384,CAMP_00005,2024-02-14,False,,False,15.0
CU_007872,CAMP_00005,2024-02-17,False,,False,15.0
CU_004652,CAMP_00005,2024-02-15,False,,False,15.0
CU_006239,CAMP_00005,2024-02-16,True,2024-02-15,True,15.0
CU_005118,CAMP_00005,2024-02-16,False,,False,15.0
CU_002921,CAMP_00005,2024-02-16,True,2024-02-15,True,15.0
CU_004553,CAMP_00005,2024-02-15,True,2024-02-22,True,15.0
CU_004031,CAMP_00005,2024-02-16,False,,False,15.0
CU_003224,CAMP_00005,2024-02-16,False,,False,15.0
CU_005589,CAMP_00005,2024-02-17,False,,False,15.0
CU_003031,CAMP_00005,2024-02-16,True,2024-02-21,True,15.0
CU_003308,CAMP_00005,2024-02-16,False,,False,15.0
CU_004682,CAMP_00005,2024-02-14,False,,False,15.0
CU_005920,CAMP_00005,2024-02-16,False,,False,15.0
CU_004106,CAMP_00005,2024-02-17,True,2024-02-16,False,15.0
CU_003131,CAMP_00005,2024-02-15,True,2024-02-17,True,15.0
CU_000681,CAMP_00005,2024-02-15,False,,False,15.0
CU_008856,CAMP_00005,2024-02-14,True,2024-02-17,True,15.0
CU_007797,CAMP_00005,2024-02-14,False,,False,15.0
CU_000745,CAMP_00005,2024-02-17,True,2024-02-15,True,15.0
CU_005344,CAMP_00005,2024-02-16,False,,False,15.0
CU_008181,CAMP_00005,2024-02-17,True,2024-02-22,True,15.0
CU_004072,CAMP_00005,2024-02-17,True,2024-02-15,True,15.0
CU_003869,CAMP_00005,2024-02-17,False,,False,15.0
CU_000768,CAMP_00005,2024-02-16,False,,False,15.0
CU_003367,CAMP_00005,2024-02-14,True,2024-02-18,True,15.0
CU_005193,CAMP_00005,2024-02-16,False,,False,15.0
CU_002913,CAMP_00005,2024-02-14,True,2024-02-18,True,15.0
CU_002030,CAMP_00005,2024-02-15,False,,False,15.0
CU_007730,CAMP_00005,2024-02-17,True,2024-02-19,True,15.0
CU_006679,CAMP_00005,2024-02-16,True,2024-02-20,True,15.0
CU_004482,CAMP_00005,2024-02-16,True,2024-02-23,False,15.0
CU_003680,CAMP_00005,2024-02-16,True,2024-02-22,True,15.0
CU_005612,CAMP_00005,2024-02-15,False,,False,15.0
CU_001023,CAMP_00005,2024-02-15,True,2024-02-22,False,15.0
CU_001024,CAMP_00005,2024-02-16,True,2024-02-17,True,15.0
CU_002018,CAMP_00005,2024-02-15,True,2024-02-23,True,15.0
CU_001957,CAMP_00005,2024-02-14,False,,False,15.0
CU_001504,CAMP_00005,2024-02-15,True,2024-02-20,True,15.0
CU_008836,CAMP_00005,2024-02-16,True,2024-02-16,True,15.0
CU_009074,CAMP_00005,2024-02-14,False,,False,15.0
CU_007986,CAMP_00005,2024-02-16,False,,False,15.0
CU_003570,CAMP_00005,2024-02-16,False,,False,15.0
CU_009657,CAMP_00005,2024-02-14,False,,False,15.0
CU_009195,CAMP_00005,2024-02-16,True,2024-02-22,True,15.0
CU_010000,CAMP_00005,2024-02-17,True,2024-02-16,False,15.0
CU_009797,CAMP_00005,2024-02-16,False,,False,15.0
CU_008097,CAMP_00005,2024-02-17,False,,False,15.0
CU_004333,CAMP_00005,2024-02-17,False,,False,15.0
CU_000527,CAMP_00005,2024-02-17,False,,False,15.0
CU_001189,CAMP_00005,2024-02-14,True,2024-02-19,True,15.0
CU_004608,CAMP_00005,2024-02-16,False,,False,15.0
CU_009176,CAMP_00005,2024-02-17,False,,False,15.0
CU_002462,CAMP_00005,2024-02-16,True,2024-02-21,True,15.0
CU_005641,CAMP_00005,2024-02-14,True,2024-02-24,True,15.0
CU_005934,CAMP_00005,2024-02-15,True,2024-02-16,True,15.0
CU_002896,CAMP_00005,2024-02-16,False,,False,15.0
CU_006168,CAMP_00005,2024-02-15,True,2024-02-22,True,15.0
CU_004989,CAMP_00005,2024-02-15,False,,False,15.0
CU_004635,CAMP_00005,2024-02-16,False,,False,15.0
CU_005847,CAMP_00005,2024-02-14,False,,False,15.0
CU_005148,CAMP_00005,2024-02-14,False,,False,15.0
CU_005223,CAMP_00005,2024-02-14,False,,False,15.0
CU_005775,CAMP_00005,2024-02-15,False,,False,15.0
CU_005139,CAMP_00005,2024-02-14,False,,False,15.0
CU_003547,CAMP_00005,2024-02-14,False,,False,15.0
CU_005066,CAMP_00005,2024-02-16,False,,False,15.0
CU_003595,CAMP_00005,2024-02-17,False,,False,15.0
CU_008890,CAMP_00005,2024-02-16,True,2024-02-24,True,15.0
CU_005172,CAMP_00005,2024-02-14,True,2024-02-23,False,15.0
CU_004816,CAMP_00005,2024-02-17,True,2024-02-21,True,15.0
CU_009177,CAMP_00005,2024-02-17,False,,False,15.0
CU_000369,CAMP_00005,2024-02-17,True,2024-02-18,True,15.0
CU_007596,CAMP_00005,2024-02-14,False,,False,15.0
CU_007431,CAMP_00005,2024-02-16,False,,False,15.0
CU_001993,CAMP_00005,2024-02-14,False,,False,15.0
CU_005969,CAMP_00005,2024-02-17,False,,False,15.0
CU_001860,CAMP_00005,2024-02-14,False,,False,15.0
CU_000525,CAMP_00005,2024-02-14,False,,False,15.0
CU_007438,CAMP_00005,2024-02-15,False,,False,15.0
CU_007712,CAMP_00005,2024-02-14,False,,False,15.0
CU_001750,CAMP_00005,2024-02-14,False,,False,15.0
CU_002543,CAMP_00005,2024-02-15,False,,False,15.0
CU_009438,CAMP_00005,2024-02-15,False,,False,15.0
CU_007137,CAMP_00005,2024-02-17,False,,False,15.0
CU_004008,CAMP_00005,2024-02-14,False,,False,15.0
CU_003689,CAMP_00005,2024-02-14,False,,False,15.0
CU_007098,CAMP_00005,2024-02-14,True,2024-02-16,True,15.0
CU_009361,CAMP_00005,2024-02-17,False,,False,15.0
CU_000533,CAMP_00005,2024-02-15,False,,False,15.0
CU_003752,CAMP_00005,2024-02-14,True,2024-02-21,True,15.0
CU_006944,CAMP_00005,2024-02-16,False,,False,15.0
CU_007842,CAMP_00005,2024-02-14,False,,False,15.0
CU_004104,CAMP_00005,2024-02-16,False,,False,15.0
CU_003601,CAMP_00005,2024-02-15,False,,False,15.0
CU_000316,CAMP_00005,2024-02-14,False,,False,15.0
CU_006461,CAMP_00005,2024-02-16,False,,False,15.0
CU_000041,CAMP_00005,2024-02-15,False,,False,15.0
CU_002835,CAMP_00005,2024-02-16,True,2024-02-20,False,15.0
CU_004581,CAMP_00005,2024-02-15,False,,False,15.0
CU_004639,CAMP_00005,2024-02-15,False,,False,15.0
CU_008781,CAMP_00005,2024-02-15,False,,False,15.0
CU_003456,CAMP_00005,2024-02-14,True,2024-02-22,True,15.0
CU_006063,CAMP_00005,2024-02-14,False,,False,15.0
CU_006800,CAMP_00005,2024-02-15,False,,False,15.0
CU_009151,CAMP_00005,2024-02-17,False,,False,15.0
CU_001046,CAMP_00005,2024-02-14,False,,False,15.0
CU_006952,CAMP_00005,2024-02-14,False,,False,15.0
CU_008007,CAMP_00005,2024-02-17,True,2024-02-24,False,15.0
CU_009114,CAMP_00005,2024-02-16,True,2024-02-15,True,15.0
CU_003967,CAMP_00005,2024-02-14,False,,False,15.0
CU_005253,CAMP_00005,2024-02-15,True,2024-02-15,True,15.0
CU_007216,CAMP_00005,2024-02-16,False,,False,15.0
CU_003883,CAMP_00005,2024-02-15,False,,False,15.0
CU_002197,CAMP_00005,2024-02-16,False,,False,15.0
CU_004203,CAMP_00005,2024-02-17,False,,False,15.0
CU_008199,CAMP_00005,2024-02-16,True,2024-02-22,True,15.0
CU_000744,CAMP_00005,2024-02-16,True,2024-02-17,False,15.0
CU_004143,CAMP_00005,2024-02-16,False,,False,15.0
CU_004434,CAMP_00005,2024-02-14,False,,False,15.0
CU_005498,CAMP_00005,2024-02-17,True,2024-02-16,True,15.0
CU_003173,CAMP_00005,2024-02-16,False,,False,15.0
CU_000886,CAMP_00005,2024-02-14,False,,False,15.0
CU_003513,CAMP_00005,2024-02-15,True,2024-02-23,False,15.0
CU_001804,CAMP_00005,2024-02-15,True,2024-02-20,True,15.0
CU_008020,CAMP_00005,2024-02-17,True,2024-02-17,True,15.0
CU_009869,CAMP_00005,2024-02-16,False,,False,15.0
CU_006623,CAMP_00005,2024-02-16,False,,False,15.0
CU_004210,CAMP_00005,2024-02-16,True,2024-02-20,True,15.0
CU_003717,CAMP_00005,2024-02-15,True,2024-02-15,True,15.0
CU_006789,CAMP_00005,2024-02-16,False,,False,15.0
CU_005097,CAMP_00005,2024-02-16,True,2024-02-15,False,15.0
CU_000725,CAMP_00005,2024-02-14,False,,False,15.0
CU_008358,CAMP_00005,2024-02-14,False,,False,15.0
CU_005636,CAMP_00005,2024-02-14,True,2024-02-15,False,15.0
CU_003853,CAMP_00005,2024-02-14,False,,False,15.0
CU_004819,CAMP_00005,2024-02-15,False,,False,15.0
CU_008244,CAMP_00005,2024-02-15,True,2024-02-16,True,15.0
CU_004645,CAMP_00005,2024-02-15,True,2024-02-15,True,15.0
CU_000183,CAMP_00005,2024-02-14,False,,False,15.0
CU_005997,CAMP_00005,2024-02-16,False,,False,15.0
CU_001282,CAMP_00005,2024-02-15,False,,False,15.0
CU_005472,CAMP_00005,2024-02-14,False,,False,15.0
CU_004323,CAMP_00005,2024-02-17,False,,False,15.0
CU_004711,CAMP_00005,2024-02-16,True,2024-02-20,False,15.0
CU_001643,CAMP_00005,2024-02-14,False,,False,15.0
CU_000562,CAMP_00005,2024-02-14,False,,False,15.0
CU_002008,CAMP_00005,2024-02-17,False,,False,15.0
CU_008622,CAMP_00005,2024-02-17,True,2024-02-15,True,15.0
CU_009892,CAMP_00005,2024-02-17,False,,False,15.0
CU_007805,CAMP_00005,2024-02-16,False,,False,15.0
CU_002984,CAMP_00005,2024-02-14,False,,False,15.0
CU_001378,CAMP_00005,2024-02-14,False,,False,15.0
CU_004830,CAMP_00005,2024-02-16,False,,False,15.0
CU_007770,CAMP_00005,2024-02-16,False,,False,15.0
CU_002900,CAMP_00005,2024-02-16,False,,False,15.0
CU_004099,CAMP_00005,2024-02-15,False,,False,15.0
CU_004638,CAMP_00005,2024-02-15,False,,False,15.0
CU_009504,CAMP_00005,2024-02-16,True,2024-02-23,True,15.0
CU_004439,CAMP_00005,2024-02-14,False,,False,15.0
CU_003282,CAMP_00005,2024-02-17,False,,False,15.0
CU_006741,CAMP_00005,2024-02-15,False,,False,15.0
CU_000476,CAMP_00005,2024-02-17,False,,False,15.0
CU_000020,CAMP_00005,2024-02-15,True,2024-02-18,True,15.0
CU_001454,CAMP_00005,2024-02-17,False,,False,15.0
CU_002811,CAMP_00005,2024-02-16,False,,False,15.0
CU_005203,CAMP_00005,2024-02-17,False,,False,15.0
CU_004515,CAMP_00005,2024-02-17,False,,False,15.0
CU_004096,CAMP_00005,2024-02-17,False,,False,15.0
CU_002016,CAMP_00005,2024-02-15,True,2024-02-22,True,15.0
CU_007571,CAMP_00005,2024-02-17,True,2024-02-20,True,15.0
CU_008441,CAMP_00005,2024-02-14,False,,False,15.0
CU_008146,CAMP_00005,2024-02-14,True,2024-02-22,True,15.0
CU_009533,CAMP_00005,2024-02-14,True,2024-02-19,True,15.0
CU_003299,CAMP_00005,2024-02-17,False,,False,15.0
CU_003381,CAMP_00005,2024-02-16,True,2024-02-24,False,15.0
CU_003303,CAMP_00005,2024-02-16,False,,False,15.0
CU_003916,CAMP_00005,2024-02-15,False,,False,15.0
CU_003622,CAMP_00005,2024-02-16,True,2024-02-17,True,15.0
CU_001094,CAMP_00005,2024-02-15,True,2024-02-16,False,15.0
CU_003398,CAMP_00005,2024-02-14,False,,False,15.0
CU_000565,CAMP_00005,2024-02-16,True,2024-02-18,True,15.0
CU_009689,CAMP_00005,2024-02-15,False,,False,15.0
CU_004979,CAMP_00005,2024-02-16,True,2024-02-21,True,15.0
CU_003805,CAMP_00005,2024-02-15,True,2024-02-24,False,15.0
CU_005932,CAMP_00005,2024-02-14,False,,False,15.0
CU_004561,CAMP_00005,2024-02-17,True,2024-02-17,True,15.0
CU_002797,CAMP_00005,2024-02-15,False,,False,15.0
CU_001737,CAMP_00005,2024-02-14,False,,False,15.0
CU_002753,CAMP_00005,2024-02-15,True,2024-02-15,True,15.0
CU_001578,CAMP_00005,2024-02-14,False,,False,15.0
CU_009136,CAMP_00005,2024-02-14,True,2024-02-24,True,15.0
CU_001171,CAMP_00005,2024-02-17,False,,False,15.0
CU_007313,CAMP_00005,2024-02-15,False,,False,15.0
CU_001688,CAMP_00005,2024-02-15,False,,False,15.0
CU_002458,CAMP_00005,2024-02-14,False,,False,15.0
CU_008105,CAMP_00005,2024-02-16,True,2024-02-23,True,15.0
CU_005008,CAMP_00005,2024-02-15,False,,False,15.0
CU_008355,CAMP_00005,2024-02-16,False,,False,15.0
CU_002165,CAMP_00005,2024-02-17,True,2024-02-15,True,15.0
CU_003048,CAMP_00005,2024-02-17,False,,False,15.0
CU_001254,CAMP_00005,2024-02-16,False,,False,15.0
CU_008905,CAMP_00005,2024-02-16,False,,False,15.0
CU_001057,CAMP_00005,2024-02-17,True,2024-02-24,True,15.0
CU_001226,CAMP_00005,2024-02-17,True,2024-02-16,False,15.0
CU_003323,CAMP_00005,2024-02-15,True,2024-02-23,True,15.0
CU_002638,CAMP_00005,2024-02-14,True,2024-02-20,True,15.0
CU_002867,CAMP_00005,2024-02-15,True,2024-02-21,True,15.0
CU_004910,CAMP_00005,2024-02-14,False,,False,15.0
CU_006330,CAMP_00005,2024-02-14,True,2024-02-19,True,15.0
CU_003278,CAMP_00005,2024-02-14,True,2024-02-17,True,15.0
CU_002546,CAMP_00005,2024-02-16,False,,False,15.0
CU_005429,CAMP_00005,2024-02-15,False,,False,15.0
CU_001730,CAMP_00005,2024-02-16,True,2024-02-18,True,15.0
CU_007548,CAMP_00005,2024-02-14,True,2024-02-19,True,15.0
CU_003123,CAMP_00005,2024-02-16,False,,False,15.0
CU_003472,CAMP_00005,2024-02-14,False,,False,15.0
CU_003949,CAMP_00005,2024-02-17,False,,False,15.0
CU_008875,CAMP_00005,2024-02-17,True,2024-02-19,False,15.0
CU_004167,CAMP_00005,2024-02-14,False,,False,15.0
CU_004091,CAMP_00005,2024-02-15,False,,False,15.0
CU_004321,CAMP_00005,2024-02-16,True,2024-02-18,True,15.0
CU_003829,CAMP_00005,2024-02-17,False,,False,15.0
CU_005658,CAMP_00005,2024-02-15,False,,False,15.0
CU_007111,CAMP_00005,2024-02-15,False,,False,15.0
CU_005184,CAMP_00005,2024-02-16,False,,False,15.0
CU_004912,CAMP_00005,2024-02-16,False,,False,15.0
CU_006243,CAMP_00005,2024-02-17,False,,False,15.0
CU_008167,CAMP_00005,2024-02-16,False,,False,15.0
CU_002042,CAMP_00005,2024-02-15,True,2024-02-18,True,15.0
CU_008204,CAMP_00005,2024-02-16,False,,False,15.0
CU_007728,CAMP_00005,2024-02-15,True,2024-02-21,False,15.0
CU_001516,CAMP_00005,2024-02-15,False,,False,15.0
CU_007771,CAMP_00005,2024-02-17,True,2024-02-23,True,15.0
CU_007849,CAMP_00005,2024-02-15,True,2024-02-17,False,15.0
CU_005308,CAMP_00005,2024-02-17,False,,False,15.0
CU_003129,CAMP_00005,2024-02-14,True,2024-02-21,True,15.0
CU_003545,CAMP_00005,2024-02-17,False,,False,15.0
CU_005995,CAMP_00005,2024-02-17,True,2024-02-17,True,15.0
CU_005966,CAMP_00005,2024-02-15,True,2024-02-24,True,15.0
CU_004016,CAMP_00005,2024-02-17,False,,False,15.0
CU_000450,CAMP_00005,2024-02-15,True,2024-02-19,True,15.0
CU_003135,CAMP_00005,2024-02-14,True,2024-02-21,True,15.0
CU_009039,CAMP_00005,2024-02-15,False,,False,15.0
CU_008906,CAMP_00005,2024-02-16,False,,False,15.0
